Time,Open,High,Low,Close,Tick_Volume,Spread,Real_Volume
2023-09-13 11:00:00,1911.91,1912.5,1911.08,1912.12,2531,24,0
2023-09-13 12:00:00,1912.12,1912.38,1910.66,1911.15,1827,24,0
2023-09-13 13:00:00,1911.15,1912.48,1910.71,1912.47,1754,24,0
2023-09-13 14:00:00,1912.51,1912.98,1911.29,1912.21,2325,24,0
2023-09-13 15:00:00,1912.21,1914.34,1905.44,1912.18,6937,24,0
2023-09-13 16:00:00,1912.22,1915.63,1909.29,1913.3,7954,24,0
2023-09-13 17:00:00,1913.3,1914.67,1909.66,1912.63,6414,24,0
2023-09-13 18:00:00,1912.61,1913.48,1909.15,1910.36,4067,24,0
2023-09-13 19:00:00,1910.35,1911.59,1908.81,1909.31,3350,24,0
2023-09-13 20:00:00,1909.31,1911.11,1908.09,1909.94,3050,24,0
2023-09-13 21:00:00,1909.95,1910.24,1908.72,1909.24,2313,24,0
2023-09-13 22:00:00,1909.25,1909.25,1908.33,1908.74,2014,24,0
2023-09-13 23:00:00,1908.78,1908.84,1908.0,1908.02,841,24,0
2023-09-14 01:00:00,1908.56,1909.67,1908.53,1908.72,727,27,0
2023-09-14 02:00:00,1908.71,1909.47,1907.41,1909.08,1116,30,0
2023-09-14 03:00:00,1909.13,1912.7,1908.86,1912.52,1713,34,0
2023-09-14 04:00:00,1912.5,1912.77,1910.48,1911.01,4101,34,0
2023-09-14 05:00:00,1910.96,1911.23,1908.71,1909.82,3520,34,0
2023-09-14 06:00:00,1909.82,1910.51,1908.71,1909.55,1949,34,0
2023-09-14 07:00:00,1909.55,1910.58,1909.06,1909.3,1466,15,0
2023-09-14 08:00:00,1909.32,1910.88,1907.6,1907.91,2729,37,0
2023-09-14 09:00:00,1907.87,1908.55,1906.89,1907.24,3151,24,0
2023-09-14 10:00:00,1907.28,1907.45,1905.12,1905.75,3302,24,0
2023-09-14 11:00:00,1905.73,1907.31,1905.46,1907.19,3222,24,0
2023-09-14 12:00:00,1907.2,1907.49,1906.01,1906.26,2159,24,0
2023-09-14 13:00:00,1906.26,1909.05,1906.16,1908.97,2767,24,0
2023-09-14 14:00:00,1909.02,1909.02,1907.1,1907.39,2328,24,0
2023-09-14 15:00:00,1907.43,1910.21,1901.05,1904.45,8028,24,0
2023-09-14 16:00:00,1904.36,1907.48,1901.89,1903.06,8806,24,0
2023-09-14 17:00:00,1903.02,1910.38,1900.95,1908.41,6914,24,0
2023-09-14 18:00:00,1908.41,1911.32,1905.7,1907.87,5071,24,0
2023-09-14 19:00:00,1907.88,1911.97,1907.83,1910.13,5249,24,0
2023-09-14 20:00:00,1910.13,1911.34,1908.3,1908.63,3038,24,0
2023-09-14 21:00:00,1908.63,1909.39,1908.01,1908.2,1932,24,0
2023-09-14 22:00:00,1908.2,1909.37,1908.16,1909.31,1640,24,0
2023-09-14 23:00:00,1909.35,1910.56,1909.08,1910.36,805,24,0
2023-09-15 01:00:00,1910.66,1910.78,1910.08,1910.22,641,27,0
2023-09-15 02:00:00,1910.19,1910.92,1909.62,1909.66,693,25,0
2023-09-15 03:00:00,1909.66,1911.41,1909.65,1911.12,1498,34,0
2023-09-15 04:00:00,1911.11,1915.27,1910.33,1915.21,4505,34,0
2023-09-15 05:00:00,1915.21,1915.86,1914.5,1915.41,3151,34,0
2023-09-15 06:00:00,1915.41,1915.8,1914.52,1915.47,1633,34,0
2023-09-15 07:00:00,1915.47,1916.75,1915.06,1916.05,1416,34,0
2023-09-15 08:00:00,1916.06,1916.14,1914.79,1916.07,2123,35,0
2023-09-15 09:00:00,1916.09,1919.47,1915.9,1918.53,4756,24,0
2023-09-15 10:00:00,1918.52,1918.77,1915.35,1917.98,4238,24,0
2023-09-15 11:00:00,1917.96,1918.42,1916.71,1917.96,3170,24,0
2023-09-15 12:00:00,1917.91,1919.15,1917.64,1917.91,2380,24,0
2023-09-15 13:00:00,1917.94,1918.17,1916.99,1917.03,1868,24,0
2023-09-15 14:00:00,1917.03,1919.88,1916.64,1919.12,3019,24,0
2023-09-15 15:00:00,1919.1,1920.46,1915.98,1917.04,5603,24,0
2023-09-15 16:00:00,1917.03,1926.69,1916.82,1924.51,7413,24,0
2023-09-15 17:00:00,1924.52,1930.33,1924.52,1928.4,7420,24,0
2023-09-15 18:00:00,1928.43,1929.59,1924.73,1926.35,5358,24,0
2023-09-15 19:00:00,1926.37,1927.8,1924.89,1925.26,3655,24,0
2023-09-15 20:00:00,1925.24,1925.88,1923.82,1924.66,3040,24,0
2023-09-15 21:00:00,1924.67,1924.9,1923.8,1923.92,2064,24,0
2023-09-15 22:00:00,1923.93,1924.4,1922.25,1922.49,1836,24,0
2023-09-18 01:00:00,1923.66,1924.4,1923.13,1923.54,816,26,0
2023-09-18 02:00:00,1923.56,1923.56,1922.36,1923.11,964,34,0
2023-09-18 03:00:00,1923.13,1924.52,1923.06,1924.45,1248,34,0
2023-09-18 04:00:00,1924.46,1926.5,1923.28,1925.1,4397,34,0
2023-09-18 05:00:00,1925.1,1928.58,1925.03,1927.99,2910,34,0
2023-09-18 06:00:00,1927.99,1929.31,1927.82,1928.69,1908,24,0
2023-09-18 07:00:00,1928.67,1929.22,1927.6,1928.04,1215,34,0
2023-09-18 08:00:00,1928.06,1930.5,1927.65,1929.68,1849,25,0
2023-09-18 09:00:00,1929.68,1930.22,1928.03,1928.46,4492,24,0
2023-09-18 10:00:00,1928.47,1929.09,1926.38,1926.42,3632,24,0
2023-09-18 11:00:00,1926.41,1926.58,1925.02,1926.05,2840,24,0
2023-09-18 12:00:00,1926.03,1926.93,1925.52,1926.83,2378,24,0
2023-09-18 13:00:00,1926.87,1927.45,1926.27,1926.72,2349,24,0
2023-09-18 14:00:00,1926.7,1928.11,1926.38,1926.7,2406,24,0
2023-09-18 15:00:00,1926.71,1927.98,1923.46,1923.91,4670,24,0
2023-09-18 16:00:00,1923.96,1928.38,1923.35,1923.96,6233,24,0
2023-09-18 17:00:00,1923.94,1927.66,1922.76,1926.78,5233,24,0
2023-09-18 18:00:00,1926.76,1929.31,1926.15,1928.9,3206,24,0
2023-09-18 19:00:00,1928.92,1931.08,1927.63,1930.99,2766,24,0
2023-09-18 20:00:00,1930.99,1933.43,1930.89,1932.07,2886,24,0
2023-09-18 21:00:00,1932.06,1932.18,1930.98,1931.41,1906,24,0
2023-09-18 22:00:00,1931.45,1933.48,1931.35,1933.18,1786,24,0
2023-09-18 23:00:00,1933.21,1934.09,1932.93,1933.5,967,26,0
2023-09-19 01:00:00,1933.9,1933.9,1933.21,1933.53,665,26,0
2023-09-19 02:00:00,1933.51,1934.4,1933.2,1933.96,662,27,0
2023-09-19 03:00:00,1933.97,1934.44,1932.52,1932.6,1425,34,0
2023-09-19 04:00:00,1932.63,1933.18,1931.62,1932.84,2757,34,0
2023-09-19 05:00:00,1932.9,1933.27,1932.21,1932.76,1499,34,0
2023-09-19 06:00:00,1932.76,1932.91,1931.99,1932.13,1245,34,0
2023-09-19 07:00:00,1932.13,1932.42,1931.2,1931.21,1143,29,0
2023-09-19 08:00:00,1931.21,1931.67,1930.17,1930.71,1893,34,0
2023-09-19 09:00:00,1930.71,1931.25,1929.71,1930.37,3122,24,0
2023-09-19 10:00:00,1930.5,1934.73,1930.47,1934.36,3024,24,0
2023-09-19 11:00:00,1934.38,1934.94,1933.35,1933.68,2126,24,0
2023-09-19 12:00:00,1933.66,1935.3,1933.52,1935.12,1801,24,0
2023-09-19 13:00:00,1935.12,1936.73,1934.47,1935.2,1900,24,0
2023-09-19 14:00:00,1935.2,1935.97,1934.37,1935.2,1831,24,0
2023-09-19 15:00:00,1935.2,1937.29,1934.04,1935.76,4469,24,0
2023-09-19 16:00:00,1935.71,1936.27,1932.73,1934.65,5175,24,0
2023-09-19 17:00:00,1934.56,1935.15,1930.96,1934.76,5472,24,0
2023-09-19 18:00:00,1934.77,1934.95,1931.95,1933.03,3673,24,0
2023-09-19 19:00:00,1933.02,1933.65,1930.76,1930.83,2608,24,0
2023-09-19 20:00:00,1930.81,1932.94,1930.53,1930.77,2412,24,0
2023-09-19 21:00:00,1930.77,1931.17,1929.67,1930.69,1409,24,0
2023-09-19 22:00:00,1930.66,1932.21,1930.6,1931.86,1524,24,0
2023-09-19 23:00:00,1931.86,1931.86,1930.94,1931.3,713,29,0
2023-09-20 01:00:00,1932.2,1932.35,1931.58,1931.72,575,26,0
2023-09-20 02:00:00,1931.7,1931.7,1930.76,1931.28,581,26,0
2023-09-20 03:00:00,1931.28,1931.44,1930.18,1930.59,1232,34,0
2023-09-20 04:00:00,1930.6,1930.63,1928.43,1929.84,2837,34,0
2023-09-20 05:00:00,1929.84,1931.05,1929.8,1930.64,1872,34,0
2023-09-20 06:00:00,1930.62,1931.33,1930.3,1930.51,1207,34,0
2023-09-20 07:00:00,1930.51,1930.77,1929.56,1929.68,759,34,0
2023-09-20 08:00:00,1929.67,1931.58,1929.55,1931.01,2065,25,0
2023-09-20 09:00:00,1930.83,1932.23,1929.78,1930.34,2890,24,0
2023-09-20 10:00:00,1930.33,1930.46,1927.84,1928.64,3390,24,0
2023-09-20 11:00:00,1928.6,1930.21,1928.58,1929.04,2778,24,0
2023-09-20 12:00:00,1929.03,1931.74,1929.01,1931.7,2160,24,0
2023-09-20 13:00:00,1931.66,1932.61,1931.51,1932.42,1952,24,0
2023-09-20 14:00:00,1932.44,1932.57,1930.88,1932.01,1919,24,0
2023-09-20 15:00:00,1931.99,1933.99,1930.86,1932.11,3826,24,0
2023-09-20 16:00:00,1932.12,1943.38,1931.84,1940.61,6149,24,0
2023-09-20 17:00:00,1940.54,1944.46,1940.3,1943.85,5619,24,0
2023-09-20 18:00:00,1943.88,1945.72,1941.55,1941.77,4820,24,0
2023-09-20 19:00:00,1941.79,1946.73,1941.57,1946.59,3662,24,0
2023-09-20 20:00:00,1946.6,1947.36,1945.22,1946.19,3098,10,0
2023-09-20 21:00:00,1946.06,1946.63,1939.23,1940.36,9472,24,0
2023-09-20 22:00:00,1940.34,1941.16,1932.79,1932.92,6162,24,0
2023-09-20 23:00:00,1932.93,1933.6,1928.98,1930.21,3113,24,0
2023-09-21 01:00:00,1931.1,1931.43,1929.42,1931.01,1399,30,0
2023-09-21 02:00:00,1931.0,1931.0,1929.14,1929.36,1422,30,0
2023-09-21 03:00:00,1929.34,1929.62,1924.49,1924.83,2671,34,0
2023-09-21 04:00:00,1924.83,1927.1,1924.08,1926.73,4210,34,0
2023-09-21 05:00:00,1926.73,1927.43,1925.57,1926.54,2476,34,0
2023-09-21 06:00:00,1926.52,1928.56,1926.52,1928.19,2150,34,0
2023-09-21 07:00:00,1928.19,1928.44,1927.67,1927.82,1355,34,0
2023-09-21 08:00:00,1927.82,1928.83,1926.85,1928.6,1926,36,0
2023-09-21 09:00:00,1928.59,1930.41,1927.63,1928.09,3244,24,0
2023-09-21 10:00:00,1928.1,1928.63,1926.31,1927.08,3595,24,0
2023-09-21 11:00:00,1927.12,1927.37,1922.81,1922.97,3367,24,0
2023-09-21 12:00:00,1922.98,1924.72,1922.37,1924.62,2812,24,0
2023-09-21 13:00:00,1924.6,1926.0,1923.66,1925.11,2733,24,0
2023-09-21 14:00:00,1925.1,1925.18,1920.14,1920.67,4856,24,0
2023-09-21 15:00:00,1920.66,1920.66,1914.02,1916.42,7827,24,0
2023-09-21 16:00:00,1916.45,1918.88,1913.85,1916.4,8430,24,0
2023-09-21 17:00:00,1916.4,1923.72,1915.12,1920.1,8174,24,0
2023-09-21 18:00:00,1920.09,1921.23,1917.13,1917.38,5480,24,0
2023-09-21 19:00:00,1917.4,1919.83,1916.3,1919.44,3919,24,0
2023-09-21 20:00:00,1919.42,1921.18,1918.6,1920.4,3848,24,0
2023-09-21 21:00:00,1920.38,1921.16,1919.49,1919.78,3126,24,0
2023-09-21 22:00:00,1919.8,1921.02,1919.27,1919.7,2122,24,0
2023-09-21 23:00:00,1919.74,1920.18,1919.49,1919.91,887,24,0
2023-09-22 01:00:00,1919.18,1920.27,1919.16,1920.01,711,30,0
2023-09-22 02:00:00,1920.02,1921.41,1919.98,1921.26,1517,34,0
2023-09-22 03:00:00,1921.27,1923.53,1921.09,1923.3,1806,34,0
2023-09-22 04:00:00,1923.29,1924.12,1921.95,1923.87,3943,34,0
2023-09-22 05:00:00,1923.85,1925.42,1923.32,1923.81,2993,34,0
2023-09-22 06:00:00,1923.74,1924.45,1922.45,1923.64,2693,34,0
2023-09-22 07:00:00,1923.66,1924.74,1923.25,1924.18,1645,34,0
2023-09-22 08:00:00,1924.18,1924.98,1923.58,1924.53,2170,35,0
2023-09-22 09:00:00,1924.53,1925.89,1924.18,1925.49,4004,24,0
2023-09-22 10:00:00,1925.43,1928.65,1924.68,1927.94,5863,24,0
2023-09-22 11:00:00,1927.91,1927.92,1926.26,1926.65,3525,24,0
2023-09-22 12:00:00,1926.64,1927.57,1925.06,1925.32,3566,24,0
2023-09-22 13:00:00,1925.31,1926.36,1924.24,1924.56,3555,24,0
2023-09-22 14:00:00,1924.55,1926.72,1924.41,1925.45,4181,24,0
2023-09-22 15:00:00,1925.46,1926.47,1924.07,1926.07,5827,24,0
2023-09-22 16:00:00,1926.08,1928.3,1924.83,1925.96,6794,24,0
2023-09-22 17:00:00,1925.89,1929.04,1925.55,1928.13,6824,24,0
2023-09-22 18:00:00,1928.12,1928.7,1926.56,1927.64,4992,24,0
2023-09-22 19:00:00,1927.65,1928.46,1924.85,1925.23,3234,24,0
2023-09-22 20:00:00,1925.24,1926.29,1924.53,1925.45,3175,24,0
2023-09-22 21:00:00,1925.47,1925.83,1924.21,1924.91,2272,24,0
2023-09-22 22:00:00,1924.91,1925.54,1924.42,1925.48,1833,24,0
2023-09-25 01:00:00,1924.43,1926.33,1924.33,1925.62,647,19,0
2023-09-25 02:00:00,1925.6,1925.68,1924.37,1924.67,655,19,0
2023-09-25 03:00:00,1924.34,1925.01,1923.26,1924.76,1067,21,0
2023-09-25 04:00:00,1924.76,1925.19,1922.84,1923.6,1500,20,0
2023-09-25 05:00:00,1923.6,1923.87,1922.56,1923.63,1159,22,0
2023-09-25 06:00:00,1923.62,1924.17,1922.7,1923.57,808,19,0
2023-09-25 07:00:00,1923.55,1923.56,1922.69,1923.02,759,22,0
2023-09-25 08:00:00,1922.99,1923.45,1921.59,1921.59,1161,19,0
2023-09-25 09:00:00,1921.6,1924.72,1920.77,1924.0,1981,19,0
2023-09-25 10:00:00,1923.98,1927.07,1922.38,1923.37,2206,19,0
2023-09-25 11:00:00,1923.36,1923.73,1920.9,1921.61,2279,19,0
2023-09-25 12:00:00,1921.6,1923.03,1921.51,1922.73,1692,21,0
2023-09-25 13:00:00,1922.72,1924.86,1922.06,1924.8,1621,21,0
2023-09-25 14:00:00,1924.8,1924.92,1923.59,1923.96,1594,19,0
2023-09-25 15:00:00,1923.92,1926.72,1923.57,1925.81,2803,19,0
2023-09-25 16:00:00,1925.73,1926.23,1922.17,1925.25,3508,19,0
2023-09-25 17:00:00,1925.16,1925.41,1915.11,1916.8,4200,19,0
2023-09-25 18:00:00,1916.78,1919.1,1915.79,1917.37,3822,19,0
2023-09-25 19:00:00,1917.41,1918.2,1915.67,1916.66,3666,28,0
2023-09-25 20:00:00,1916.66,1917.54,1915.44,1915.83,3378,28,0
2023-09-25 21:00:00,1915.85,1917.09,1915.07,1915.52,2816,28,0
2023-09-25 22:00:00,1915.52,1916.07,1915.29,1915.38,1948,28,0
2023-09-25 23:00:00,1915.38,1915.96,1915.32,1915.81,682,32,0
2023-09-26 01:00:00,1914.23,1916.65,1914.23,1916.37,521,29,0
2023-09-26 02:00:00,1916.37,1916.52,1915.95,1916.14,502,28,0
2023-09-26 03:00:00,1916.07,1916.32,1914.6,1914.68,1324,25,0
2023-09-26 04:00:00,1914.67,1915.64,1914.37,1914.68,2754,38,0
2023-09-26 05:00:00,1914.69,1915.02,1913.11,1913.47,2253,38,0
2023-09-26 06:00:00,1913.46,1913.9,1912.92,1913.47,1707,31,0
2023-09-26 07:00:00,1913.46,1914.55,1913.12,1914.52,791,30,0
2023-09-26 08:00:00,1914.51,1915.01,1913.39,1913.39,1479,34,0
2023-09-26 09:00:00,1913.43,1913.59,1910.34,1910.34,2782,28,0
2023-09-26 10:00:00,1910.34,1913.66,1909.61,1913.56,5132,10,0
2023-09-26 11:00:00,1913.62,1915.47,1912.93,1913.63,4682,28,0
2023-09-26 12:00:00,1913.62,1913.72,1911.97,1912.86,3117,28,0
2023-09-26 13:00:00,1912.86,1913.25,1911.13,1911.6,3116,28,0
2023-09-26 14:00:00,1911.59,1913.48,1910.38,1911.43,3751,28,0
2023-09-26 15:00:00,1911.43,1912.68,1905.14,1910.08,6163,28,0
2023-09-26 16:00:00,1910.07,1910.09,1904.5,1906.6,7097,28,0
2023-09-26 17:00:00,1906.62,1909.25,1905.43,1906.28,7464,28,0
2023-09-26 18:00:00,1906.27,1906.34,1900.73,1902.24,5922,28,0
2023-09-26 19:00:00,1902.25,1903.45,1900.62,1901.07,4206,28,0
2023-09-26 20:00:00,1901.09,1902.15,1900.42,1900.82,4121,28,0
2023-09-26 21:00:00,1900.83,1901.4,1898.96,1899.76,3702,28,0
2023-09-26 22:00:00,1899.76,1900.89,1899.28,1900.37,2140,28,0
2023-09-26 23:00:00,1900.31,1900.75,1900.07,1900.52,694,27,0
2023-09-27 01:00:00,1900.16,1901.24,1899.9,1900.88,833,38,0
2023-09-27 02:00:00,1900.89,1902.0,1900.88,1901.42,1061,38,0
2023-09-27 03:00:00,1901.41,1902.27,1899.56,1900.46,1116,38,0
2023-09-27 04:00:00,1900.46,1903.84,1899.67,1902.47,2374,38,0
2023-09-27 05:00:00,1902.44,1902.45,1899.85,1900.74,1976,38,0
2023-09-27 06:00:00,1900.77,1900.87,1899.38,1899.82,1081,29,0
2023-09-27 07:00:00,1899.81,1899.81,1896.36,1897.5,1989,38,0
2023-09-27 08:00:00,1897.48,1898.17,1895.39,1896.12,2573,38,0
2023-09-27 09:00:00,1896.12,1898.62,1895.8,1897.96,3702,28,0
2023-09-27 10:00:00,1897.96,1898.89,1896.28,1896.51,4372,28,0
2023-09-27 11:00:00,1896.52,1897.7,1894.98,1896.48,3471,28,0
2023-09-27 12:00:00,1896.52,1896.52,1894.47,1895.42,3519,28,0
2023-09-27 13:00:00,1895.41,1896.23,1893.51,1893.72,3554,28,0
2023-09-27 14:00:00,1893.69,1894.01,1892.34,1892.76,4180,28,0
2023-09-27 15:00:00,1892.74,1892.97,1889.37,1891.61,5514,28,0
2023-09-27 16:00:00,1891.6,1892.03,1884.34,1887.73,6297,28,0
2023-09-27 17:00:00,1887.75,1888.88,1883.43,1883.46,6714,28,0
2023-09-27 18:00:00,1883.44,1884.96,1879.68,1881.34,6123,28,0
2023-09-27 19:00:00,1881.35,1881.46,1875.31,1875.73,4831,28,0
2023-09-27 20:00:00,1875.74,1877.19,1872.5,1874.55,5937,28,0
2023-09-27 21:00:00,1874.58,1877.32,1872.37,1875.85,5051,28,0
2023-09-27 22:00:00,1875.8,1878.08,1875.06,1876.56,3903,28,0
2023-09-27 23:00:00,1876.6,1876.74,1874.47,1874.81,1251,28,0
2023-09-28 01:00:00,1875.45,1876.99,1874.69,1876.77,1424,30,0
2023-09-28 02:00:00,1876.79,1877.52,1876.05,1877.43,1193,27,0
2023-09-28 03:00:00,1877.41,1877.71,1875.92,1876.91,2143,38,0
2023-09-28 04:00:00,1876.91,1877.24,1873.36,1873.91,3533,38,0
2023-09-28 05:00:00,1873.91,1875.09,1873.67,1874.6,2198,38,0
2023-09-28 06:00:00,1874.6,1875.03,1873.53,1874.45,1546,38,0
2023-09-28 07:00:00,1874.45,1875.08,1873.51,1874.68,1420,38,0
2023-09-28 08:00:00,1874.68,1877.0,1874.35,1876.85,2703,40,0
2023-09-28 09:00:00,1876.83,1877.47,1873.75,1874.77,4400,28,0
2023-09-28 10:00:00,1874.77,1878.06,1874.54,1875.61,4214,28,0
2023-09-28 11:00:00,1875.61,1876.11,1873.56,1874.01,4330,28,0
2023-09-28 12:00:00,1874.02,1877.05,1873.59,1875.7,4091,28,0
2023-09-28 13:00:00,1875.72,1876.18,1874.32,1874.77,3210,28,0
2023-09-28 14:00:00,1874.77,1876.65,1874.44,1875.87,3612,28,0
2023-09-28 15:00:00,1875.86,1879.44,1871.64,1872.29,7745,28,0
2023-09-28 16:00:00,1872.27,1876.96,1871.14,1872.93,8914,28,0
2023-09-28 17:00:00,1872.91,1876.32,1865.14,1865.22,8379,28,0
2023-09-28 18:00:00,1865.19,1865.88,1857.52,1864.67,7722,28,0
2023-09-28 19:00:00,1864.62,1865.67,1862.18,1863.37,5407,28,0
2023-09-28 20:00:00,1863.38,1864.1,1860.83,1861.75,4641,28,0
2023-09-28 21:00:00,1861.78,1865.77,1861.42,1865.43,3848,28,0
2023-09-28 22:00:00,1865.44,1867.11,1864.48,1866.96,3261,28,0
2023-09-28 23:00:00,1866.96,1867.13,1864.29,1864.66,1223,28,0
2023-09-29 01:00:00,1864.7,1866.09,1863.7,1864.13,1176,38,0
2023-09-29 02:00:00,1864.13,1866.55,1863.61,1866.51,1484,33,0
2023-09-29 03:00:00,1866.51,1867.05,1864.6,1865.16,1627,36,0
2023-09-29 04:00:00,1865.14,1866.13,1864.28,1865.59,2749,38,0
2023-09-29 05:00:00,1865.56,1866.82,1864.25,1864.71,2296,38,0
2023-09-29 06:00:00,1864.71,1864.74,1862.73,1863.12,1475,38,0
2023-09-29 07:00:00,1863.14,1865.43,1862.91,1864.81,1672,38,0
2023-09-29 08:00:00,1864.81,1868.04,1864.24,1867.1,2093,41,0
2023-09-29 09:00:00,1867.07,1870.3,1866.1,1869.96,3669,28,0
2023-09-29 10:00:00,1869.96,1873.85,1869.41,1873.42,4492,28,0
2023-09-29 11:00:00,1873.4,1873.62,1871.18,1871.5,4872,28,0
2023-09-29 12:00:00,1871.76,1873.45,1870.83,1873.42,4308,28,0
2023-09-29 13:00:00,1873.44,1873.44,1872.15,1872.15,3387,28,0
2023-09-29 14:00:00,1872.15,1872.15,1867.45,1869.31,5213,28,0
2023-09-29 15:00:00,1869.3,1873.89,1867.87,1873.69,7186,28,0
2023-09-29 16:00:00,1873.69,1879.69,1870.07,1870.38,8634,28,0
2023-09-29 17:00:00,1870.4,1871.55,1858.83,1860.7,9291,28,0
2023-09-29 18:00:00,1860.77,1860.9,1852.07,1854.58,7955,28,0
2023-09-29 19:00:00,1854.58,1856.31,1852.78,1853.51,5504,28,0
2023-09-29 20:00:00,1853.5,1853.52,1849.52,1849.8,5278,28,0
2023-09-29 21:00:00,1849.81,1850.73,1846.14,1848.71,4413,28,0
2023-09-29 22:00:00,1848.64,1850.07,1847.81,1848.21,4413,28,0
2023-10-02 01:00:00,1847.6,1848.46,1843.28,1846.27,1950,38,0
2023-10-02 02:00:00,1846.26,1848.22,1845.95,1848.13,1393,38,0
2023-10-02 03:00:00,1848.16,1848.7,1844.92,1845.23,2187,32,0
2023-10-02 04:00:00,1845.24,1847.22,1843.76,1843.76,1981,38,0
2023-10-02 05:00:00,1843.76,1844.88,1842.62,1843.84,1671,38,0
2023-10-02 06:00:00,1843.84,1844.67,1843.14,1843.27,1223,38,0
2023-10-02 07:00:00,1843.25,1844.16,1842.2,1842.35,1755,38,0
2023-10-02 08:00:00,1842.35,1842.87,1838.99,1839.41,2101,34,0
2023-10-02 09:00:00,1839.39,1846.11,1839.23,1844.4,3448,28,0
2023-10-02 10:00:00,1844.42,1845.86,1839.28,1839.65,5630,28,0
2023-10-02 11:00:00,1839.65,1843.06,1839.33,1839.38,4459,28,0
2023-10-02 12:00:00,1839.38,1839.52,1830.92,1834.08,5724,28,0
2023-10-02 13:00:00,1834.09,1836.13,1832.68,1833.31,3945,28,0
2023-10-02 14:00:00,1833.31,1838.03,1833.31,1837.14,4796,28,0
2023-10-02 15:00:00,1837.14,1840.43,1833.85,1836.14,6850,28,0
2023-10-02 16:00:00,1836.13,1838.29,1832.17,1833.66,8175,28,0
2023-10-02 17:00:00,1833.67,1836.69,1826.98,1828.69,9895,28,0
2023-10-02 18:00:00,1828.7,1834.47,1827.37,1832.42,7753,28,0
2023-10-02 19:00:00,1832.47,1833.08,1830.29,1831.43,5511,28,0
2023-10-02 20:00:00,1831.44,1833.44,1830.84,1831.7,4972,28,0
2023-10-02 21:00:00,1831.72,1833.22,1830.09,1830.39,3494,28,0
2023-10-02 22:00:00,1830.4,1830.45,1829.03,1829.19,3119,28,0
2023-10-02 23:00:00,1829.19,1829.5,1827.35,1827.59,1131,28,0
2023-10-03 01:00:00,1828.22,1829.28,1827.23,1827.97,1301,38,0
2023-10-03 02:00:00,1827.96,1827.96,1820.19,1824.75,2736,38,0
2023-10-03 03:00:00,1824.7,1825.03,1821.87,1824.5,3123,38,0
2023-10-03 04:00:00,1824.48,1824.91,1822.47,1822.78,2972,38,0
2023-10-03 05:00:00,1822.74,1823.06,1815.03,1817.21,3193,38,0
2023-10-03 06:00:00,1817.2,1820.56,1816.79,1820.32,2045,38,0
2023-10-03 07:00:00,1820.36,1821.54,1819.63,1820.44,2481,38,0
2023-10-03 08:00:00,1820.44,1820.66,1817.95,1819.22,2561,38,0
2023-10-03 09:00:00,1819.14,1824.45,1818.86,1823.69,3922,28,0
2023-10-03 10:00:00,1823.73,1824.3,1820.51,1823.9,5302,28,0
2023-10-03 11:00:00,1823.91,1828.96,1823.82,1826.08,4888,28,0
2023-10-03 12:00:00,1826.07,1827.84,1823.6,1826.28,4687,28,0
2023-10-03 13:00:00,1826.28,1827.2,1824.82,1825.67,4152,28,0
2023-10-03 14:00:00,1825.63,1827.16,1823.51,1825.78,5209,28,0
2023-10-03 15:00:00,1825.77,1829.63,1824.19,1824.63,7145,28,0
2023-10-03 16:00:00,1824.62,1831.15,1823.09,1828.85,8234,28,0
2023-10-03 17:00:00,1828.83,1833.2,1819.12,1826.28,11164,28,0
2023-10-03 18:00:00,1826.15,1828.44,1821.83,1824.69,8205,28,0
2023-10-03 19:00:00,1824.73,1827.93,1822.75,1823.74,6357,28,0
2023-10-03 20:00:00,1823.76,1825.83,1822.78,1823.41,5106,28,0
2023-10-03 21:00:00,1823.41,1825.29,1821.74,1823.65,4565,28,0
2023-10-03 22:00:00,1823.6,1825.06,1823.18,1823.73,3206,28,0
2023-10-03 23:00:00,1823.74,1824.88,1822.59,1822.74,1402,28,0
2023-10-04 01:00:00,1821.93,1824.03,1821.93,1822.45,1379,38,0
2023-10-04 02:00:00,1822.44,1824.72,1821.98,1823.11,1670,38,0
2023-10-04 03:00:00,1823.14,1824.83,1821.69,1823.04,2870,38,0
2023-10-04 04:00:00,1823.02,1824.13,1820.6,1822.54,3667,38,0
2023-10-04 05:00:00,1822.54,1822.77,1819.82,1820.65,2713,38,0
2023-10-04 06:00:00,1820.64,1821.93,1819.53,1820.59,1854,38,0
2023-10-04 07:00:00,1820.58,1823.62,1820.57,1823.38,1659,38,0
2023-10-04 08:00:00,1823.35,1823.48,1820.72,1821.03,2083,39,0
2023-10-04 09:00:00,1821.14,1821.26,1816.52,1818.92,3458,28,0
2023-10-04 10:00:00,1818.95,1823.0,1817.26,1822.93,6681,28,0
2023-10-04 11:00:00,1822.88,1823.45,1820.09,1822.86,5272,28,0
2023-10-04 12:00:00,1823.05,1824.37,1821.26,1821.97,4726,28,0
2023-10-04 13:00:00,1821.96,1823.06,1820.92,1822.97,4462,28,0
2023-10-04 14:00:00,1822.96,1827.02,1822.71,1824.81,5972,28,0
2023-10-04 15:00:00,1824.88,1830.4,1823.54,1827.15,8473,28,0
2023-10-04 16:00:00,1827.2,1827.28,1817.61,1820.16,8320,28,0
2023-10-04 17:00:00,1820.16,1821.73,1816.94,1818.29,9562,28,0
